latitude_bin,longitude_bin,type,subtype,updated_type,updated_subtype,updated_subsubtype,alert_count
41.960000,-87.760000,JAM,Unclassified,Jam,Unclassified,Unclassified,614
41.790000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,608
41.830000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,607
41.700000,-87.600000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,604
41.920000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,603
41.980000,-87.760000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,600
41.930000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,599
41.870000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,597
41.820000,-87.720000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,596
41.880000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,596
41.870000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,595
41.870000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,595
41.970000,-87.770000,JAM,Unclassified,Jam,Unclassified,Unclassified,593
41.910000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,593
41.870000,-87.730000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,591
41.810000,-87.740000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,588
41.930000,-87.710000,JAM,Unclassified,Jam,Unclassified,Unclassified,587
41.870000,-87.780000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,586
41.980000,-87.810000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,584
41.980000,-87.660000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,584
41.970000,-87.780000,JAM,Unclassified,Jam,Unclassified,Unclassified,580
41.960000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,577
41.870000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,576
41.960000,-87.760000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,573
41.950000,-87.750000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,573
41.900000,-87.660000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,573
41.940000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,566
41.900000,-87.660000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,565
41.980000,-87.840000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,562
41.770000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,557
41.970000,-87.720000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,557
41.940000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,551
41.840000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,551
41.890000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,549
41.870000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,549
41.870000,-87.780000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,546
41.950000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,543
41.730000,-87.570000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,542
41.710000,-87.610000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,542
41.930000,-87.700000,JAM,Unclassified,Jam,Unclassified,Unclassified,540
41.870000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,538
41.920000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,538
41.970000,-87.720000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,536
41.920000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,533
41.980000,-87.830000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,532
41.820000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,527
41.850000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,527
41.950000,-87.740000,JAM,Unclassified,Jam,Unclassified,Unclassified,526
41.830000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,521
41.970000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,521
41.990000,-87.790000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,518
41.990000,-87.720000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,516
41.840000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,515
41.880000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,514
41.920000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,504
41.890000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,503
41.890000,-87.660000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,502
41.720000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,501
41.870000,-87.720000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,500
41.990000,-87.770000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,498
41.810000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,497
41.920000,-87.700000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,497
41.860000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,497
41.800000,-87.640000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,495
41.990000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,494
41.850000,-87.620000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,494
41.890000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,493
41.930000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,493
41.920000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,492
41.880000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,491
41.880000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,491
41.970000,-87.700000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,490
41.710000,-87.600000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,490
41.840000,-87.640000,JAM,Unclassified,Jam,Unclassified,Unclassified,488
41.970000,-87.750000,JAM,Unclassified,Jam,Unclassified,Unclassified,488
41.930000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,485
41.950000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,483
41.930000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,479
41.870000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,479
41.990000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,478
41.760000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,477
41.990000,-87.790000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,477
41.990000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,477
41.960000,-87.750000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,476
41.870000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,476
41.940000,-87.660000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,470
41.960000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,470
41.680000,-87.610000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,469
41.830000,-87.640000,JAM,Unclassified,Jam,Unclassified,Unclassified,469
41.780000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,468
41.660000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,466
41.850000,-87.650000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,464
41.920000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,463
41.830000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,462
41.870000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,461
41.980000,-87.800000,JAM,Unclassified,Jam,Unclassified,Unclassified,460
41.930000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,458
41.960000,-87.730000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,458
41.870000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,454
41.910000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,452
41.910000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,450
41.980000,-87.840000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,447
41.870000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,447
41.890000,-87.660000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,445
41.850000,-87.620000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,443
41.880000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,442
41.990000,-87.760000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,442
41.950000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,441
41.960000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,441
41.870000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,440
41.710000,-87.620000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,440
41.860000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,435
41.730000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,434
41.980000,-87.880000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,433
41.900000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,432
41.860000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,429
41.870000,-87.630000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,429
41.900000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,428
41.950000,-87.750000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,427
41.990000,-87.760000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,427
41.890000,-87.620000,JAM,Unclassified,Jam,Unclassified,Unclassified,424
41.690000,-87.600000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,424
41.820000,-87.730000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,423
41.820000,-87.720000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,422
41.900000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,421
41.740000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,420
41.940000,-87.740000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,420
41.970000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,419
41.890000,-87.660000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,419
41.840000,-87.620000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,418
41.950000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,418
41.960000,-87.730000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,416
41.870000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,416
41.750000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,415
41.900000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,415
41.710000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,414
41.860000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,413
41.980000,-87.850000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,411
41.860000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,410
41.990000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,408
41.920000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,408
41.930000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,408
41.940000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,407
41.880000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,407
41.840000,-87.640000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,406
41.980000,-87.820000,JAM,Unclassified,Jam,Unclassified,Unclassified,406
41.860000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,406
41.880000,-87.620000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,401
41.850000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,398
41.870000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,397
41.980000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,392
41.960000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,392
41.960000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,391
41.970000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,388
41.880000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,387
41.890000,-87.630000,JAM,Unclassified,Jam,Unclassified,Unclassified,385
41.940000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,381
41.870000,-87.620000,JAM,Unclassified,Jam,Unclassified,Unclassified,381
41.870000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,380
41.990000,-87.660000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,378
41.940000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,375
41.930000,-87.720000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,375
41.750000,-87.600000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,374
41.960000,-87.750000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,374
41.760000,-87.610000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,372
41.960000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,372
41.890000,-87.630000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,371
41.890000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,371
41.990000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,371
41.970000,-87.660000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,370
41.970000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,368
41.940000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,368
41.910000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,364
41.910000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,363
41.890000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,362
41.920000,-87.690000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,361
41.830000,-87.640000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,361
41.970000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,359
41.960000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,359
41.930000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,357
41.910000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,356
41.870000,-87.630000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,356
41.870000,-87.650000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,354
41.940000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,353
41.840000,-87.620000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,352
41.870000,-87.770000,JAM,Unclassified,Jam,Unclassified,Unclassified,349
41.990000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,349
41.910000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,349
41.970000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,348
41.850000,-87.650000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,348
41.870000,-87.670000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,347
41.990000,-87.760000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,345
41.870000,-87.740000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,345
41.900000,-87.670000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,344
41.830000,-87.710000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,343
41.820000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,342
41.960000,-87.770000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,342
41.980000,-87.660000,JAM,Unclassified,Jam,Unclassified,Unclassified,341
41.960000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,340
41.940000,-87.650000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,340
41.930000,-87.710000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,339
41.880000,-87.620000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,339
41.810000,-87.740000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,335
41.940000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,334
41.770000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,333
41.850000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,333
41.960000,-87.770000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,333
41.840000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,331
41.960000,-87.740000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,331
41.880000,-87.630000,JAM,Unclassified,Jam,Unclassified,Unclassified,330
41.840000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,329
41.930000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,329
41.990000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,329
41.960000,-87.740000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,328
41.970000,-87.750000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,327
41.840000,-87.640000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,326
41.810000,-87.750000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,324
41.900000,-87.730000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,324
41.890000,-87.650000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,324
41.840000,-87.640000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,323
41.950000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,323
41.810000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,322
41.880000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,322
41.960000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,321
41.950000,-87.650000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,320
41.940000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,320
41.870000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,319
41.890000,-87.620000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,318
41.810000,-87.750000,JAM,Unclassified,Jam,Unclassified,Unclassified,318
41.980000,-87.810000,JAM,Unclassified,Jam,Unclassified,Unclassified,318
41.950000,-87.720000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,317
41.740000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,317
41.890000,-87.640000,JAM,Unclassified,Jam,Unclassified,Unclassified,317
41.860000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,316
41.850000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,313
41.700000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,313
41.910000,-87.670000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,311
41.950000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,308
41.910000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,308
41.970000,-87.720000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,308
41.980000,-87.770000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,307
41.960000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,306
41.970000,-87.880000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,306
41.900000,-87.630000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,305
41.940000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,304
41.900000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,304
41.910000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,300
41.880000,-87.630000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,300
41.900000,-87.670000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,299
41.790000,-87.750000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,299
41.870000,-87.640000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,299
41.800000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,298
41.970000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,298
41.910000,-87.670000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,296
41.690000,-87.600000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,296
41.980000,-87.770000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,296
41.820000,-87.730000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,295
41.960000,-87.750000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,294
41.960000,-87.660000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,293
41.790000,-87.750000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,292
41.870000,-87.670000,JAM,Unclassified,Jam,Unclassified,Unclassified,291
41.650000,-87.590000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,288
41.890000,-87.620000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,286
41.860000,-87.650000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,286
41.920000,-87.660000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,285
41.960000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,285
41.680000,-87.610000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,285
41.850000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,285
41.700000,-87.600000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,284
41.800000,-87.640000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,284
41.880000,-87.620000,JAM,Unclassified,Jam,Unclassified,Unclassified,284
41.920000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,284
41.960000,-87.760000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,284
41.840000,-87.640000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,283
41.890000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,282
